,"技能","芸術審美 E-","敵単体〔サーヴァント〕の宝具威力をダウン[{0}](1ターン)"
,"技能","深淵の邪視 C","敵全体に恐怖状態を付与[{0}](5ターン)"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
33,"500500","ハンス・クリスチャン・アンデルセン"
,"宝具","貴方のための物語","味方全体にランダムで攻撃力をアップ[{0}]＆防御力をアップ[{0}]＆毎ターンHPを回復状態を付与(各3ターン)<オーバーチャージで各効果UP>","メルヒェン・マイネスレーベンス","対人宝具","C"
,"宝具","貴方のための物語","味方全体にランダムで攻撃力をアップ[{0}]＆防御力をアップ[{0}]＆スター発生率をアップ[{0}][g][o]▲[/o][/g]＆毎ターンHPを回復状態を付与(各3ターン)<オーバーチャージで各効果UP>","メルヒェン・マイネスレーベンス","対人宝具","C+"
,"技能","人間観察 A","味方全体のクリティカル威力をアップ[{0}](3ターン)"
,"技能","高速詠唱 E","自身のNPをすごく増やす[{0}]"
,"技能","無辜の怪物 D","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆防御力をダウン【デメリット】"
,"被动","陣地作成 D","自身のArtsカードの性能を少しアップ"
,"被动","道具作成 C","自身の弱体付与成功率を少しアップ"
34,"500700","ウィリアム・シェイクスピア"
,"宝具","開演の刻は来たれり、此処に万雷の喝采を","敵全体に強力な攻撃[{0}]＆低確率でスタン状態を付与(1ターン)<オーバーチャージで確率UP>","ファースト・フォリオ","対人宝具","B"
,"宝具","開演の刻は来たれり、此処に万雷の喝采を","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆低確率でスタン状態を付与[g][o]▲[/o][/g](1ターン)<オーバーチャージで確率UP>","ファースト・フォリオ","対人宝具","B+"
,"技能","エンチャント A","味方全体のBusterカード性能をアップ[{0}](1ターン)"
,"技能","自己保存 B","自身に無敵状態を付与(1ターン)＆HPを回復[{0}]"
,"技能","国王一座 C","味方単体のNPを増やす＆スター発生率をアップ[{0}](1ターン)"
,"被动","陣地作成 C","自身のArtsカードの性能を少しアップ"
35,"501400","メフィストフェレス"
,"宝具","微睡む爆弾","敵全体に強力な防御力無視攻撃[{0}]＆中確率で呪い状態を付与[{0}](3ターン)<オーバーチャージで効果UP>","チクタク・ボム","対軍宝具","A"
,"宝具","微睡む爆弾","敵全体に強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆高確率で呪い状態を付与[{0}](3ターン)[g][o]▲[/o][/g]<オーバーチャージで効果UP>","チクタク・ボム","対軍宝具","A+"
,"技能","呪術 A","敵単体のチャージを中確率で減らす[{0}]"
,"技能","無辜の怪物 B","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆防御力をダウン【デメリット】"
,"技能","道化の大笑 A+","敵単体に強化無効状態を付与(3回)＆呪い状態を付与[{0}](5ターン)"
,"被动","陣地作成 C+","自身のArtsカードの性能を少しアップ"
,"被动","道具作成 B","自身の弱体付与成功率をアップ"
36,"501500","ヴォルフガング・アマデウス・モーツァルト"
,"宝具","死神のための葬送曲","敵全体にランダムで攻撃力をダウン[{0}]＆防御力をダウン[{0}]＆呪い状態を付与(各3ターン)<オーバーチャージで各効果UP>","レクイエム・フォー・デス","対軍宝具","B"
,"技能","音楽神の加護（偽） EX","味方全体のArtsカード性能をアップ[{0}](1ターン)"
,"技能","芸術審美 B","敵単体〔サーヴァント〕の宝具威力をダウン[{0}](1ターン)"
,"技能","小さな夜の曲 EX","スターを大量獲得[{0}]"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
37,"501900","諸葛孔明〔エルメロイⅡ世〕"
,"宝具","石兵八陣","敵全体のチャージを減らす＆中確率でスタン状態を付与(1ターン)<オーバーチャージで確率UP>＆呪い状態を付与(3ターン)＆防御力をダウン[{0}](3ターン)","かえらずのじん","対軍宝具","C-"
,"宝具","石兵八陣","敵全体のチャージを減らす＆中確率でスタン状態を付与(1ターン)<オーバーチャージで確率UP>＆呪い状態を付与[g][o]▲[/o][/g](6ターン)＆防御力を大ダウン[{0}][g][o]▲[/o][/g](3ターン)","かえらずのじん","対軍宝具","C"
,"技能","鑑識眼 A","味方単体のクリティカル威力をアップ[{0}](3ターン)＆NPを増やす"
,"技能","軍師の忠言 A+","味方全体の防御力をアップ[{0}](3ターン)＆被ダメージカット状態を付与[{0}](3ターン)＆NPを少し増やす"
,"技能","軍師の指揮 A+","味方全体の攻撃力をアップ[{0}](3ターン)＆与ダメージプラス状態を付与[{0}](3ターン)＆NPを少し増やす"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
,"被动","道具作成 B","自身の弱体付与成功率をアップ"
38,"502100","クー・フーリン"
,"宝具","灼き尽くす炎の檻","敵全体に強力な攻撃[{0}]＆防御力をダウン(3ターン)<オーバーチャージで効果UP>＆やけど状態を付与(10ターン)<オーバーチャージで効果UP>","ウィッカーマン","対軍宝具","B"
,"宝具","灼き尽くす炎の檻","自身のBusterカード性能をアップ(3ターン)[g][o]▲[/o][/g] ＋ 敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆防御力をダウン(3ターン)<オーバーチャージで効果UP>＆やけど状態を付与(10ターン)<オーバーチャージで効果UP>","ウィッカーマン","対軍宝具","B+"
,"技能","ルーン魔術 A","自身のクリティカル威力をアップ[{0}](3ターン)＆弱体耐性をアップ[{0}](3ターン)"
,"技能","原初のルーン","自身のクリティカル威力をアップ[{0}](3ターン)＆弱体耐性をアップ[{0}](3ターン)＆NPを増やす[{0}][g][o]▲[/o][/g]"
,"技能","矢避けの加護 A","自身に回避状態を付与(3回)＆防御力をアップ[{0}](3ターン)"
,"技能","仕切り直し C","自身の弱体状態を解除＆HPを回復[{0}]"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
39,"600100","佐々木小次郎"
,"宝具","燕返し","敵単体に超強力な攻撃[{0}] ＋ スターを大量獲得<オーバーチャージで効果UP>","つばめがえし","対人魔剣","－"
,"宝具","燕返し","自身のQuickカード性能をアップ(3ターン)[g][o]▲[/o][/g] ＋ 敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g] ＋ スターを大量獲得<オーバーチャージで効果UP>","つばめがえし","対人魔剣","－"
,"技能","心眼（偽） A","自身に回避状態を付与(1ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"技能","透化 B+","自身の精神異常状態を解除 ＋ スターを大量獲得[{0}]"
,"技能","宗和の心得 B","自身に必中状態を付与(3ターン)＆スター発生率をアップ[{0}](3ターン)"
,"技能","宗和の心得 B++","自身に必中状態を付与(3ターン)＆スター発生率をアップ[{0}][g][o]▲[/o][/g](3ターン)＆スター集中度をアップ[{0}][g][o]▲[/o][/g](3ターン)"
,"被动","気配遮断 D","自身のスター発生率を少しアップ"
40,"600200","呪腕のハサン"
,"宝具","妄想心音","敵単体に超強力な攻撃[{0}]＆高確率で即死効果<オーバーチャージで確率UP>","ザバーニーヤ","対人宝具","C"
,"技能","投擲（短刀） B","スターを獲得[{0}]"
,"技能","投擲／回収 A","スターを獲得[{0}][g][o]▲[/o][/g]&自身にターン終了時にスターを獲得する状態を付与[{0}](1ターン)[g][o]▲[/o][/g]"
,"技能","自己改造 C","自身のクリティカル威力をアップ[{0}](3ターン)"
,"技能","風除けの加護 A","自身に回避状態を付与(3回)＆スター発生率をアップ[{0}](3ターン)"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
41,"601000","ステンノ"
,"宝具","女神の微笑","敵単体に高確率で即死効果[男性限定][{0}]＆魅了状態を付与[男性限定](1ターン)<オーバーチャージで確率UP>＆防御力をダウン(3ターン)","スマイル・オブ・ザ・ステンノ","対人宝具","B"
,"宝具","女神の微笑","敵単体に高確率で即死効果[男性限定][{0}]＆魅了状態を付与[男性限定](1ターン)<オーバーチャージで確率UP>＆防御力をダウン[g][o]▲[/o][/g][{0}](3ターン)＆強化状態を解除[g][o]▲[/o][/g]","スマイル・オブ・ザ・ステンノ","対人宝具","B+"
,"技能","吸血 C","敵単体のチャージを中確率で減らす[{0}] ＋ 自身のNPを増やす[{0}]"
,"技能","魅惑の美声 A","敵単体〔異性〕に確率で魅了付与[{0}](1ターン)"
,"技能","女神のきまぐれ A","味方全体の攻撃力をアップ[{0}](3ターン)＆〔神性〕特性の味方全体の攻撃力をアップ[{0}](3ターン)"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
,"被动","対魔力 A","自身の弱体耐性をアップ"
,"被动","女神の神核 EX","自身に与ダメージプラス状態を付与＆弱体耐性をアップ"
42,"601100","荊軻"
,"宝具","不還匕首","敵単体に超強力な攻撃[{0}]＆中確率で即死効果<オーバーチャージで確率UP> ＋ スターを大量獲得<オーバーチャージで効果UP> ＋ 自身のHPを1000減らす【デメリット】","ただ、あやめるのみ","対人宝具","B"
,"宝具","不還匕首","敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g]＆中確率で即死効果<オーバーチャージで確率UP> ＋ スターを大量獲得[g][o]▲[/o][/g]<オーバーチャージで効果UP> ＋ 自身のHPを1000減らす【デメリット】","ただ、あやめるのみ","対人宝具","B+"
,"技能","抑制 A","自身のスター集中度をアップ(3ターン)＆スターを大量獲得[{0}]"
,"技能","プランニング B","自身のスター発生率をアップ[{0}](3ターン)"
,"技能","傍若無人 A","自身のQuickカード性能をアップ[{0}](1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"被动","気配遮断 B","自身のスター発生率をアップ"
43,"601200","シャルル＝アンリ・サンソン"
,"宝具","死は明日への希望なり","敵単体に超強力な攻撃[{0}]＆低確率で即死効果<オーバーチャージで確率UP>＆防御力ダウン(3ターン)<オーバーチャージで効果UP>","ラモール・エスポワール","対人宝具","A"
,"宝具","死は明日への希望なり","敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g]＆低確率で即死効果<オーバーチャージで確率UP>＆防御力ダウン[g][o]▲[/o][/g](3ターン)<オーバーチャージで効果UP>","ラモール・エスポワール","対人宝具","A+"
,"技能","処刑人 A++","自身に〔悪〕特攻状態を付与[{0}](3ターン)"
,"技能","医術 A","味方単体のHPを大回復[{0}]"
,"技能","医術 A+","味方単体のHPを大回復[{0}]＆弱体状態を解除[g][o]▲[/o][/g]"
,"技能","人体研究 B","自身に〔人間〕特攻状態を付与[{0}](3ターン)"
,"被动","気配遮断 D","自身のスター発生率を少しアップ"
44,"601300","ファントム・オブ・ジ・オペラ"
,"宝具","地獄にこそ響け我が愛の唄","敵全体に強力な防御力無視攻撃[{0}]＆弱体耐性ダウン(3ターン)<オーバーチャージで効果UP>","クリスティーヌ・クリスティーヌ","対軍宝具","B"
,"宝具","地獄にこそ響け我が愛の唄","敵全体に強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆弱体耐性ダウン(6ターン)[g][o]▲[/o][/g]<オーバーチャージで効果UP>","クリスティーヌ・クリスティーヌ","対軍宝具","B+"
,"技能","無辜の怪物 D","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆防御力をダウン【デメリット】"
,"技能","魅惑の美声 B","敵単体〔異性〕に確率で魅了付与[{0}](1ターン)"
,"技能","精神汚染 A","自身の精神異常付与成功率をアップ[{0}](3ターン)＆精神異常耐性をアップ[{0}](3ターン)"
,"被动","気配遮断 A","自身のスター発生率をアップ"
45,"601400","マタ・ハリ"
,"宝具","陽の眼を持つ女","敵全体に中確率で魅了状態を付与[{0}](1ターン)＆攻撃力を大ダウン(1ターン)<オーバーチャージで効果UP>＆防御力を大ダウン(1ターン)<オーバーチャージで効果UP>","マタ・ハリ","対軍宝具","A"
,"技能","諜報 A++","自身のスター発生率をアップ[{0}](3ターン)"
,"技能","フェロモン B","敵全体〔男性〕に低確率で魅了付与[{0}](1ターン)＆防御力をダウン[{0}](3ターン)"
,"技能","ダブルクロス B","敵単体にスキル封印状態を付与(1ターン)＆防御力をダウン[{0}](3ターン)"
46,"601700","カーミラ"
,"宝具","幻想の鉄処女","敵単体に超強力な〔女性〕特攻攻撃[{0}]<オーバーチャージで特攻威力アップ> ＋ 自身のHPを大回復＆攻撃力をアップ(3ターン)","ファントム・メイデン","対人宝具","C"
,"宝具","幻想の鉄処女","敵単体に超強力な〔女性〕特攻攻撃[{0}][g][o]▲[/o][/g]<オーバーチャージで特攻威力アップ> ＋ 自身のHPを大回復＆攻撃力をアップ(3ターン)","ファントム・メイデン","対人宝具","C+"
,"技能","吸血 C","敵単体のチャージを中確率で減らす[{0}] ＋ 自身のNPを増やす[{0}]"
,"技能","拷問技術 A","敵単体の防御力をダウン[{0}](3ターン)"
,"技能","鮮血の湯浴み A","敵単体のクリティカル発生率をダウン[{0}](3ターン) ＋ 自身に毎ターンスター獲得状態を付与[{0}](3ターン)"
,"被动","気配遮断 D","自身のスター発生率を少しアップ"
47,"700100","ヘラクレス"
,"宝具","射殺す百頭","敵単体に超強力な攻撃[{0}]＆防御力をダウン(3ターン)<オーバーチャージで効果UP>","ナインライブズ","不明","C～A+"
